,B365A,B365D,B365H,away_team_goal,date,home_team_goal,match_id
2387,3.1,3.25,2.55,3,2015-01-17 00:00:00,2,1724193
2388,4.75,3.6,1.85,0,2015-01-19 00:00:00,0,1724194
2389,2.9,3.3,2.63,1,2015-01-17 00:00:00,0,1724195
2390,4.5,4.0,1.8,2,2015-01-18 00:00:00,0,1724196
2391,2.38,3.3,3.3,2,2015-01-17 00:00:00,1,1724197
2392,1.62,4.2,6.0,2,2015-01-17 00:00:00,0,1724198
2393,1.55,4.2,7.0,5,2015-01-17 00:00:00,0,1724199
2394,6.0,4.2,1.62,1,2015-01-17 00:00:00,2,1724200
2395,5.25,3.75,1.75,0,2015-01-18 00:00:00,3,1724201
2396,15.0,6.5,1.25,0,2015-02-01 00:00:00,5,1724202
2397,3.6,3.5,2.15,1,2015-01-31 00:00:00,1,1724203
2398,2.75,3.3,2.8,1,2015-01-31 00:00:00,0,1724204
2399,2.88,3.25,2.7,3,2015-01-31 00:00:00,0,1724205
2400,5.75,4.0,1.67,0,2015-01-31 00:00:00,2,1724206
2401,9.5,5.5,1.36,1,2015-01-31 00:00:00,3,1724207
2402,6.5,4.0,1.6,1,2015-02-01 00:00:00,0,1724208
2403,6.0,4.0,1.65,1,2015-01-31 00:00:00,3,1724209
2404,3.6,3.3,2.25,0,2015-01-31 00:00:00,2,1724210
2405,2.63,3.3,2.9,3,2015-01-31 00:00:00,0,1724211
2406,1.36,5.25,10.0,2,2015-02-07 00:00:00,1,1724212
2407,3.0,3.25,2.6,2,2015-02-08 00:00:00,2,1724213
2408,2.3,3.4,3.4,0,2015-02-07 00:00:00,0,1724214
2409,3.25,3.3,2.4,1,2015-02-07 00:00:00,0,1724215
2410,19.0,8.0,1.18,1,2015-02-07 00:00:00,1,1724216
2411,3.4,3.4,2.3,1,2015-02-08 00:00:00,1,1724217
2412,1.85,3.6,4.75,1,2015-02-07 00:00:00,0,1724218
2413,4.6,3.5,1.91,1,2015-02-07 00:00:00,1,1724219
2414,2.3,3.5,3.25,1,2015-02-07 00:00:00,2,1724220
2415,1.95,3.6,4.2,1,2015-02-08 00:00:00,1,1724221
2416,12.0,6.0,1.29,1,2015-02-10 00:00:00,2,1724222
2417,3.5,3.1,2.38,0,2015-02-10 00:00:00,2,1724223
2418,12.0,6.0,1.29,1,2015-02-11 00:00:00,3,1724224
2419,5.25,3.9,1.73,0,2015-02-11 00:00:00,0,1724225
2420,3.3,3.3,2.38,1,2015-02-11 00:00:00,1,1724226
2421,4.2,3.8,1.91,2,2015-02-10 00:00:00,3,1724227
2422,3.1,3.25,2.55,0,2015-02-11 00:00:00,2,1724228
2423,11.0,5.5,1.33,0,2015-02-11 00:00:00,1,1724229
2424,1.7,3.8,5.75,4,2015-02-11 00:00:00,1,1724230
2425,4.5,3.6,1.91,2,2015-02-10 00:00:00,0,1724231
2426,2.9,3.2,2.7,2,2015-02-21 00:00:00,1,1724232
2427,17.0,7.5,1.2,1,2015-02-21 00:00:00,1,1724233
2428,1.83,3.75,4.75,2,2015-02-21 00:00:00,1,1724234
2429,5.0,3.6,1.83,2,2015-02-22 00:00:00,2,1724235
2430,4.2,3.3,2.05,1,2015-02-21 00:00:00,2,1724236
2431,11.0,6.0,1.3,0,2015-02-21 00:00:00,5,1724237
2432,2.9,3.3,2.63,2,2015-02-22 00:00:00,0,1724238
2433,2.9,3.2,2.7,0,2015-02-21 00:00:00,0,1724239
2434,2.0,3.5,4.2,1,2015-02-21 00:00:00,2,1724240
2435,4.75,3.8,1.8,2,2015-02-22 00:00:00,2,1724241
2436,6.0,4.5,1.57,0,2015-03-01 00:00:00,2,1724242
2437,2.9,3.3,2.63,1,2015-02-28 00:00:00,0,1724243
2438,1.7,3.8,5.75,3,2015-04-29 00:00:00,1,1724244
2439,2.38,3.6,3.1,1,2015-03-01 00:00:00,2,1724245
2440,10.0,5.25,1.36,0,2015-02-28 00:00:00,2,1724246
2441,4.5,3.5,1.95,0,2015-02-28 00:00:00,1,1724247
2442,1.8,3.9,4.75,2,2015-03-07 00:00:00,1,1724248
2443,4.75,3.5,1.91,0,2015-02-28 00:00:00,1,1724249
2444,2.38,3.2,3.4,0,2015-02-28 00:00:00,1,1724250
2445,3.75,3.4,2.15,3,2015-02-28 00:00:00,1,1724251
2446,2.88,3.1,2.88,1,2015-03-03 00:00:00,2,1724252
2447,3.9,3.3,2.15,1,2015-03-03 00:00:00,1,1724253
2448,1.53,4.33,7.0,2,2015-03-04 00:00:00,1,1724254
2449,5.75,3.8,1.7,0,2015-03-03 00:00:00,1,1724255
2450,1.62,4.0,6.25,1,2015-03-04 00:00:00,0,1724256
2451,10.0,5.25,1.36,0,2015-03-04 00:00:00,2,1724257
2452,13.0,7.0,1.25,0,2015-03-04 00:00:00,2,1724258
2453,2.0,3.5,4.2,1,2015-03-04 00:00:00,0,1724259
2454,3.1,3.3,2.5,0,2015-03-04 00:00:00,2,1724260
2455,5.25,3.8,1.75,2,2015-03-04 00:00:00,3,1724261
2456,9.0,5.0,1.4,0,2015-03-14 00:00:00,3,1724262
2457,1.44,5.0,7.5,0,2015-03-14 00:00:00,1,1724263
2458,6.5,4.0,1.62,1,2015-03-15 00:00:00,1,1724264
2459,4.75,3.75,1.83,1,2015-03-14 00:00:00,3,1724265
2460,4.75,3.75,1.83,0,2015-03-15 00:00:00,3,1724266
2461,3.75,3.3,2.2,0,2015-03-14 00:00:00,0,1724267
2462,4.33,3.75,1.91,0,2015-03-15 00:00:00,3,1724268
2463,3.4,3.25,2.38,4,2015-03-14 00:00:00,0,1724269
2464,2.0,3.6,4.0,1,2015-03-16 00:00:00,0,1724270
2465,3.4,3.25,2.38,0,2015-03-14 00:00:00,1,1724271
2466,3.5,3.3,2.3,1,2014-08-31 00:00:00,2,1724002
2467,1.62,4.2,6.0,0,2014-08-30 00:00:00,0,1724003
2468,2.2,3.3,3.75,6,2014-08-30 00:00:00,3,1724004
2469,1.83,3.75,4.75,1,2014-08-31 00:00:00,1,1724005
2470,18.0,8.0,1.18,1,2014-08-30 00:00:00,0,1724006
2471,5.25,3.75,1.75,3,2014-08-30 00:00:00,3,1724007
2472,3.3,3.25,2.4,0,2014-08-30 00:00:00,1,1724008
2473,4.75,3.6,1.85,0,2014-08-30 00:00:00,3,1724009
2474,2.7,3.5,2.7,3,2014-08-31 00:00:00,0,1724010
2475,2.7,3.4,2.8,3,2014-08-30 00:00:00,1,1724011
2476,2.8,3.25,2.5,1,2015-03-21 00:00:00,0,1724272
2477,1.44,4.33,7.0,3,2015-03-22 00:00:00,2,1724273
2478,3.6,3.4,2.05,2,2015-03-22 00:00:00,1,1724274
2479,8.5,5.5,1.3,0,2015-03-21 00:00:00,3,1724275
2480,1.57,3.8,6.0,2,2015-03-21 00:00:00,1,1724276
2481,2.15,3.4,3.3,2,2015-03-22 00:00:00,1,1724277
2482,7.5,4.5,1.4,0,2015-03-21 00:00:00,2,1724278
2483,3.5,3.3,2.1,2,2015-03-21 00:00:00,1,1724279
2484,6.0,4.0,1.53,3,2015-03-21 00:00:00,4,1724280
2485,4.5,3.5,1.8,0,2015-03-21 00:00:00,1,1724281
2486,4.2,3.75,1.83,1,2015-04-04 00:00:00,4,1724282
2487,2.1,3.4,3.5,0,2015-04-05 00:00:00,0,1724283
2488,11.0,5.5,1.29,1,2015-04-04 00:00:00,2,1724284
2489,1.67,4.0,5.0,1,2015-04-06 00:00:00,2,1724285
2490,2.8,3.2,2.63,0,2015-04-04 00:00:00,1,1724286
2491,3.1,3.3,2.38,1,2015-04-04 00:00:00,2,1724287
2492,10.0,5.5,1.3,1,2015-04-04 00:00:00,3,1724288
2493,3.1,3.1,2.5,0,2015-04-05 00:00:00,1,1724289
2494,4.2,3.5,1.91,1,2015-04-04 00:00:00,3,1724290
2495,4.5,3.5,1.8,4,2015-04-04 00:00:00,1,1724291
2496,1.57,4.33,6.5,1,2015-04-11 00:00:00,0,1724292
2497,9.0,5.0,1.4,0,2015-04-13 00:00:00,2,1724293
2498,2.88,3.4,2.63,2,2015-04-12 00:00:00,4,1724294
2499,1.4,5.0,9.0,1,2015-04-12 00:00:00,0,1724295
2500,7.5,4.2,1.53,0,2015-04-11 00:00:00,2,1724296
2501,2.7,3.2,2.9,4,2015-04-11 00:00:00,1,1724297
2502,3.1,3.3,2.5,1,2015-04-11 00:00:00,1,1724298
2503,6.0,4.2,1.62,1,2015-04-11 00:00:00,0,1724299
2504,3.4,3.4,2.3,3,2015-04-11 00:00:00,2,1724300
2505,3.4,3.4,2.3,1,2015-04-11 00:00:00,1,1724301
2506,11.0,6.0,1.3,0,2015-05-20 00:00:00,0,1724302
2507,3.8,3.4,2.15,3,2015-04-07 00:00:00,3,1724303
2508,4.33,3.4,2.0,0,2015-04-18 00:00:00,1,1724304
2509,4.5,3.5,1.95,2,2015-04-18 00:00:00,0,1724305
2510,5.5,3.8,1.73,0,2015-04-18 00:00:00,1,1724306
2511,2.0,3.4,4.33,0,2015-04-28 00:00:00,1,1724307
2512,3.75,3.4,2.15,0,2015-04-18 00:00:00,2,1724308
2513,11.0,6.5,1.25,0,2015-04-19 00:00:00,2,1724309
2514,2.3,3.5,3.3,3,2015-04-19 00:00:00,1,1724310
2515,2.3,3.25,3.5,1,2015-04-18 00:00:00,2,1724311
2516,3.3,3.3,2.4,0,2015-04-26 00:00:00,0,1724312
2517,2.9,3.3,2.63,1,2015-04-25 00:00:00,0,1724313
2518,4.2,3.3,2.05,2,2015-04-25 00:00:00,0,1724314
2519,2.15,3.4,3.75,0,2015-04-26 00:00:00,3,1724315
2520,12.0,6.0,1.29,2,2015-04-25 00:00:00,3,1724316
2521,3.25,3.25,2.45,3,2015-04-25 00:00:00,2,1724317
2522,3.25,3.4,2.38,0,2015-04-25 00:00:00,0,1724318
2523,3.8,3.5,2.1,2,2015-04-25 00:00:00,2,1724319
2524,4.75,3.5,1.91,1,2015-04-25 00:00:00,1,1724320
2525,2.0,3.6,4.0,0,2015-04-25 00:00:00,0,1724321
2526,2.8,3.3,2.75,2,2015-05-02 00:00:00,3,1724322
2527,10.0,5.25,1.36,0,2015-05-03 00:00:00,1,1724323
2528,1.7,4.0,5.5,3,2015-05-04 00:00:00,1,1724324
2529,4.33,3.7,1.91,0,2015-05-02 00:00:00,3,1724325
2530,10.0,5.25,1.36,1,2015-05-02 00:00:00,2,1724326
2531,10.0,5.25,1.36,1,2015-05-02 00:00:00,0,1724327
2532,2.05,3.4,4.2,1,2015-05-02 00:00:00,2,1724328
2533,3.4,3.4,2.3,0,2015-05-02 00:00:00,2,1724329
2534,2.05,3.75,3.75,1,2015-05-03 00:00:00,0,1724330
2535,3.4,3.5,2.25,0,2015-05-02 00:00:00,1,1724331
2536,11.0,6.0,1.3,1,2015-05-11 00:00:00,0,1724332
2537,4.33,3.7,1.91,0,2015-05-09 00:00:00,1,1724333
2538,3.8,3.5,2.1,1,2015-05-10 00:00:00,1,1724334
2539,1.91,3.6,4.5,2,2015-05-09 00:00:00,1,1724335
2540,5.0,3.75,1.8,2,2015-05-09 00:00:00,0,1724336
2541,4.5,3.5,1.95,1,2015-05-09 00:00:00,0,1724337
2542,2.9,3.4,2.6,0,2015-05-09 00:00:00,2,1724338
2543,13.0,7.5,1.22,0,2015-05-10 00:00:00,6,1724339
2544,3.0,3.3,2.55,1,2015-05-09 00:00:00,1,1724340
2545,2.6,3.4,2.9,0,2015-05-09 00:00:00,3,1724341
2546,2.88,3.3,2.7,0,2015-05-16 00:00:00,0,1724342
2547,8.0,4.75,1.45,3,2015-05-16 00:00:00,1,1724343
2548,3.0,3.5,2.45,1,2015-05-17 00:00:00,1,1724344
2549,2.4,3.5,3.1,1,2015-05-16 00:00:00,2,1724345
2550,5.25,3.8,1.75,1,2015-05-16 00:00:00,6,1724346
2551,2.75,3.3,2.8,0,2015-05-16 00:00:00,0,1724347
2552,1.75,4.2,4.75,4,2015-05-17 00:00:00,2,1724348
2553,4.75,3.8,1.8,0,2015-05-16 00:00:00,2,1724349
2554,2.0,3.5,4.1,0,2015-05-18 00:00:00,3,1724350
2555,2.6,3.4,2.9,2,2015-05-16 00:00:00,1,1724351
2556,8.5,5.25,1.4,1,2015-05-24 00:00:00,4,1724352
2557,3.75,3.6,2.1,1,2015-05-24 00:00:00,0,1724353
2558,9.5,5.25,1.36,1,2015-05-24 00:00:00,3,1724354
2559,3.3,3.6,2.25,0,2015-05-24 00:00:00,1,1724355
2560,3.0,3.6,2.4,1,2015-05-24 00:00:00,0,1724356
2561,2.25,3.75,3.2,0,2015-05-24 00:00:00,0,1724357
2562,6.0,4.33,1.6,1,2015-05-24 00:00:00,5,1724358
2563,6.0,4.5,1.57,0,2015-05-24 00:00:00,2,1724359
2564,4.33,4.0,1.83,0,2015-05-24 00:00:00,2,1724360
2565,2.15,3.6,3.5,1,2015-05-24 00:00:00,6,1724361
2566,2.5,3.4,3.0,2,2014-09-13 00:00:00,2,1724012
2567,12.0,5.75,1.3,2,2014-09-13 00:00:00,4,1724013
2568,3.6,3.3,2.25,0,2014-09-13 00:00:00,0,1724014
2569,3.75,3.4,2.15,2,2014-09-15 00:00:00,2,1724015
2570,11.0,6.0,1.3,1,2014-09-13 00:00:00,0,1724016
2571,12.0,6.25,1.29,0,2014-09-14 00:00:00,4,1724017
2572,5.0,3.75,1.8,0,2014-09-13 00:00:00,4,1724018
2573,4.0,3.4,2.1,1,2014-09-13 00:00:00,0,1724019
2574,2.15,3.5,3.6,2,2014-09-13 00:00:00,2,1724020
2575,2.2,3.5,3.5,2,2014-09-13 00:00:00,0,1724021
2576,1.85,3.6,4.75,3,2014-09-20 00:00:00,0,1724022
2577,3.1,3.3,2.5,0,2014-09-20 00:00:00,0,1724023
2578,9.0,5.0,1.4,3,2014-09-21 00:00:00,2,1724024
2579,1.67,4.2,5.5,3,2014-09-21 00:00:00,5,1724025
2580,3.1,3.5,2.38,1,2014-09-21 00:00:00,1,1724026
2581,3.75,3.3,2.2,2,2014-09-20 00:00:00,2,1724027
2582,2.8,3.25,2.8,2,2014-09-20 00:00:00,2,1724028
2583,3.1,3.3,2.5,1,2014-09-20 00:00:00,0,1724029
2584,7.0,4.33,1.53,1,2014-09-21 00:00:00,0,1724030
2585,1.85,3.8,4.5,1,2014-09-20 00:00:00,3,1724031
2586,5.0,3.9,1.75,1,2014-09-27 00:00:00,1,1724032
2587,16.0,7.0,1.22,0,2014-09-27 00:00:00,3,1724033
2588,2.88,3.4,2.63,0,2014-09-27 00:00:00,2,1724034
2589,1.57,4.2,6.5,4,2014-09-27 00:00:00,2,1724035
2590,4.33,3.75,1.91,1,2014-09-27 00:00:00,1,1724036
2591,8.0,5.5,1.4,1,2014-09-27 00:00:00,2,1724037
2592,8.5,4.6,1.44,1,2014-09-27 00:00:00,2,1724038
2593,3.8,3.4,2.15,0,2014-09-29 00:00:00,1,1724039
2594,2.63,3.3,2.9,0,2014-09-27 00:00:00,0,1724040
2595,4.2,3.5,2.0,0,2014-09-28 00:00:00,4,1724041
2596,1.5,4.5,7.5,2,2014-10-04 00:00:00,0,1724042
2597,5.25,4.2,1.67,0,2014-10-05 00:00:00,2,1724043
2598,3.8,3.5,2.1,0,2014-10-04 00:00:00,2,1724044
2599,5.0,3.75,1.8,2,2014-10-04 00:00:00,2,1724045
2600,7.5,5.0,1.44,1,2014-10-04 00:00:00,2,1724046
2601,5.25,4.2,1.67,1,2014-10-05 00:00:00,2,1724047
2602,3.1,3.25,2.55,1,2014-10-04 00:00:00,3,1724048
2603,4.33,3.7,1.91,2,2014-10-04 00:00:00,2,1724049
2604,3.5,3.5,2.2,0,2014-10-05 00:00:00,1,1724050
2605,4.5,3.6,1.91,0,2014-10-05 00:00:00,2,1724051
2606,9.0,5.0,1.4,2,2014-10-18 00:00:00,2,1724052
2607,2.7,3.4,2.8,3,2014-10-18 00:00:00,1,1724053
2608,1.44,4.75,8.5,2,2014-10-18 00:00:00,1,1724054
2609,6.5,4.0,1.6,0,2014-10-18 00:00:00,3,1724055
2610,8.0,4.75,1.45,1,2014-10-18 00:00:00,4,1724056
2611,3.3,3.6,2.25,0,2014-10-18 00:00:00,1,1724057
2612,1.6,4.2,6.0,3,2014-10-19 00:00:00,2,1724058
2613,7.0,4.0,1.57,0,2014-10-18 00:00:00,8,1724059
2614,3.1,3.3,2.5,1,2014-10-19 00:00:00,2,1724060
2615,1.75,4.0,5.0,2,2014-10-20 00:00:00,2,1724061
2616,1.83,3.75,4.75,3,2014-10-26 00:00:00,1,1724062
2617,8.0,4.75,1.44,0,2014-10-25 00:00:00,0,1724063
2618,2.5,3.6,2.88,1,2014-10-26 00:00:00,1,1724064
2619,3.4,3.25,2.38,0,2014-10-27 00:00:00,2,1724065
2620,6.0,4.0,1.65,0,2014-10-25 00:00:00,1,1724066
2621,1.73,3.8,5.5,2,2014-10-25 00:00:00,0,1724067
2622,4.2,3.7,1.95,0,2014-10-25 00:00:00,2,1724068
2623,5.0,3.9,1.75,2,2014-10-26 00:00:00,1,1724069
2624,4.5,3.6,1.91,2,2014-10-25 00:00:00,2,1724070
2625,1.55,4.5,6.5,1,2014-10-25 00:00:00,2,1724071
2626,12.0,6.0,1.29,2,2015-08-09 00:00:00,0,1987032
2627,,,,1,2015-08-08 00:00:00,0,1987033
2628,11.0,5.0,1.36,2,2015-08-08 00:00:00,2,1987034
2629,5.5,3.9,1.7,2,2015-08-08 00:00:00,2,1987035
2630,4.33,3.5,1.95,2,2015-08-08 00:00:00,4,1987036
2631,6.0,4.0,1.65,0,2015-08-08 00:00:00,1,1987037
2632,2.7,3.3,2.88,2,2015-08-09 00:00:00,2,1987038
2633,3.0,3.3,2.55,3,2015-08-08 00:00:00,1,1987039
2634,2.3,3.4,3.4,1,2015-08-09 00:00:00,0,1987040
2635,1.67,4.0,5.75,3,2015-08-10 00:00:00,0,1987041
2636,8.0,4.75,1.44,1,2015-10-24 00:00:00,2,1988800
2637,2.6,3.3,3.0,2,2015-10-24 00:00:00,1,1988801
2638,2.25,3.5,3.4,5,2015-10-25 00:00:00,1,1988802
2639,3.4,3.6,2.2,0,2015-10-24 00:00:00,1,1988803
2640,3.8,3.6,2.05,1,2015-10-25 00:00:00,1,1988804
2641,2.8,3.5,2.6,0,2015-10-25 00:00:00,0,1988805
2642,4.2,3.5,2.0,1,2015-10-24 00:00:00,0,1988806
2643,4.0,3.3,2.1,2,2015-10-24 00:00:00,0,1988807
2644,2.9,3.4,2.6,0,2015-10-25 00:00:00,3,1988808
2645,1.95,3.8,4.0,1,2015-10-24 00:00:00,2,1988809
2646,3.75,3.5,2.1,3,2015-10-31 00:00:00,1,1988810
2647,2.1,3.5,3.8,0,2015-10-31 00:00:00,0,1988811
2648,7.5,4.5,1.5,2,2015-11-01 00:00:00,6,1988812
2649,12.0,6.0,1.29,1,2015-10-31 00:00:00,2,1988813
2650,3.2,3.4,2.4,0,2015-10-31 00:00:00,0,1988814
2651,6.5,4.33,1.55,0,2015-11-01 00:00:00,2,1988815
2652,1.75,4.0,5.0,3,2015-10-31 00:00:00,0,1988816
2653,8.0,4.75,1.44,1,2015-11-02 00:00:00,3,1988817
2654,2.9,3.4,2.6,0,2015-10-31 00:00:00,2,1988818
2655,2.6,3.4,2.9,3,2015-10-31 00:00:00,2,1988819
2656,5.0,4.0,1.73,1,2015-11-08 00:00:00,1,1988820
2657,1.44,5.0,7.5,0,2015-11-08 00:00:00,0,1988821
2658,3.4,3.5,2.25,1,2015-11-07 00:00:00,0,1988822
2659,4.5,3.8,1.85,1,2015-11-07 00:00:00,2,1988823
2660,6.0,3.8,1.67,2,2015-11-08 00:00:00,1,1988824
2661,12.0,5.25,1.33,0,2015-11-07 00:00:00,2,1988825
2662,3.1,3.4,2.45,0,2015-11-07 00:00:00,1,1988826
2663,2.05,3.6,3.8,0,2015-11-07 00:00:00,1,1988827
2664,1.8,3.8,4.75,1,2015-11-07 00:00:00,0,1988828
2665,2.8,3.5,2.6,1,2015-11-07 00:00:00,1,1988829
2666,9.0,5.0,1.4,0,2015-11-21 00:00:00,1,1988830
2667,7.0,4.0,1.57,1,2015-11-23 00:00:00,0,1988831
2668,6.5,4.2,1.57,0,2015-11-21 00:00:00,4,1988832
2669,5.5,4.0,1.7,4,2015-11-21 00:00:00,1,1988833
2670,2.5,3.6,2.88,3,2015-11-21 00:00:00,0,1988834
2671,7.0,4.0,1.57,1,2015-11-21 00:00:00,0,1988835
2672,4.5,3.6,1.91,2,2015-11-21 00:00:00,2,1988836
2673,6.5,4.2,1.57,1,2015-11-22 00:00:00,4,1988837
2674,2.0,3.4,4.33,2,2015-11-21 00:00:00,1,1988838
2675,1.53,4.33,7.0,1,2015-11-21 00:00:00,2,1988839
2676,2.8,3.3,2.75,3,2015-11-28 00:00:00,2,1988840
2677,2.5,3.6,2.9,3,2015-11-28 00:00:00,3,1988841
2678,5.5,3.9,1.7,1,2015-11-28 00:00:00,5,1988842
2679,2.4,3.5,3.1,1,2015-11-28 00:00:00,1,1988843
2680,8.0,4.75,1.44,0,2015-11-29 00:00:00,1,1988844
2681,6.0,4.33,1.6,1,2015-11-28 00:00:00,3,1988845
2682,1.62,4.2,6.0,1,2015-11-29 00:00:00,1,1988846
2683,2.45,3.3,3.2,0,2015-11-28 00:00:00,2,1988847
2684,2.9,3.4,2.6,0,2015-11-29 00:00:00,0,1988848
2685,4.0,3.5,2.05,1,2015-11-29 00:00:00,1,1988849
2686,13.0,6.0,1.29,1,2015-12-05 00:00:00,3,1988850
2687,9.5,5.25,1.36,1,2015-12-05 00:00:00,0,1988851
2688,3.75,3.6,2.1,1,2015-12-07 00:00:00,1,1988852
2689,9.0,4.5,1.44,0,2015-12-05 00:00:00,0,1988853
2690,1.62,4.33,5.75,0,2015-12-06 00:00:00,2,1988854
2691,7.5,4.5,1.5,1,2015-12-05 00:00:00,1,1988855
2692,1.7,4.0,5.25,0,2015-12-05 00:00:00,2,1988856
2693,2.75,3.4,2.7,3,2015-12-05 00:00:00,0,1988857
2694,3.6,3.5,2.15,0,2015-12-05 00:00:00,2,1988858
2695,1.85,3.6,4.75,1,2015-12-05 00:00:00,1,1988859
2696,1.57,4.2,6.5,2,2015-12-13 00:00:00,0,1988860
2697,2.3,3.4,3.4,1,2015-12-12 00:00:00,2,1988861
2698,3.0,3.3,2.6,0,2015-12-12 00:00:00,1,1988862
2699,2.35,3.5,3.2,1,2015-12-14 00:00:00,2,1988863
2700,10.0,4.75,1.4,2,2015-12-13 00:00:00,2,1988864
2701,11.0,6.0,1.3,1,2015-12-12 00:00:00,2,1988865
2702,2.55,3.5,2.9,1,2015-12-12 00:00:00,1,1988866
2703,2.63,3.3,2.9,1,2015-12-12 00:00:00,0,1988867
2704,9.0,5.5,1.36,2,2015-12-13 00:00:00,1,1988868
2705,2.9,3.3,2.63,0,2015-12-12 00:00:00,0,1988869
2706,3.0,3.5,2.45,1,2015-12-21 00:00:00,2,1988870
2707,12.0,5.25,1.33,1,2015-12-19 00:00:00,3,1988871
2708,3.6,3.75,2.1,3,2015-12-19 00:00:00,2,1988872
2709,8.5,4.5,1.45,2,2015-12-19 00:00:00,1,1988873
2710,4.0,3.5,2.05,1,2015-12-19 00:00:00,1,1988874
2711,2.8,3.4,2.7,2,2015-12-19 00:00:00,0,1988875
2712,3.2,3.2,2.5,2,2015-12-19 00:00:00,1,1988876
2713,3.9,3.4,2.1,0,2015-12-20 00:00:00,0,1988877
2714,1.95,3.6,4.2,0,2015-12-20 00:00:00,3,1988878
2715,3.0,3.3,2.55,2,2015-12-19 00:00:00,1,1988879
2716,2.75,3.25,2.63,1,2015-12-26 00:00:00,1,1988880
2717,3.0,3.3,2.4,0,2015-12-26 00:00:00,0,1988881
2718,7.5,4.5,1.44,2,2015-12-26 00:00:00,2,1988882
2719,3.8,3.8,1.91,0,2015-12-26 00:00:00,1,1988883
2720,13.0,7.0,1.2,1,2015-12-26 00:00:00,4,1988884
2721,2.2,3.5,3.2,1,2015-12-26 00:00:00,0,1988885
2722,2.05,3.5,3.6,0,2015-12-26 00:00:00,4,1988886
2723,2.3,3.2,3.25,0,2015-12-26 00:00:00,2,1988887
2724,4.5,3.4,1.91,0,2015-12-26 00:00:00,1,1988888
2725,8.0,4.75,1.4,0,2015-12-26 00:00:00,3,1988889
2726,8.0,4.75,1.44,0,2015-12-28 00:00:00,2,1988890
2727,4.0,3.4,2.1,0,2015-12-28 00:00:00,0,1988891
2728,4.2,3.6,1.95,4,2015-12-28 00:00:00,3,1988892
2729,1.85,4.0,4.33,0,2015-12-29 00:00:00,0,1988893
2730,3.0,3.3,2.6,0,2015-12-28 00:00:00,0,1988894
2731,3.8,3.6,2.05,0,2015-12-28 00:00:00,2,1988895
2732,1.7,3.9,5.5,1,2015-12-30 00:00:00,0,1988896
2733,2.1,3.5,3.75,2,2015-12-28 00:00:00,1,1988897
2734,3.75,3.25,2.2,0,2015-12-28 00:00:00,1,1988898
2735,2.2,3.4,3.6,1,2015-12-28 00:00:00,2,1988899
2736,1.73,3.8,5.5,1,2015-08-14 00:00:00,0,1987078
2737,1.73,3.9,5.25,2,2015-08-16 00:00:00,1,1987079
2738,8.0,4.75,1.45,0,2015-08-17 00:00:00,1,1987080
2739,3.75,3.5,2.1,0,2015-08-16 00:00:00,3,1987081
2740,4.33,3.6,1.95,3,2015-08-15 00:00:00,0,1987082
2741,3.1,3.3,2.5,3,2015-08-15 00:00:00,1,1987083
2742,4.33,3.6,1.95,0,2015-08-15 00:00:00,2,1987084
2743,5.0,3.75,1.8,2,2015-08-15 00:00:00,2,1987085
2744,3.4,3.4,2.3,0,2015-08-15 00:00:00,0,1987086
2745,3.4,3.5,2.25,2,2015-08-15 00:00:00,1,1987087
2746,11.0,6.5,1.29,0,2016-01-02 00:00:00,1,1988900
2747,2.1,3.5,3.8,3,2016-01-03 00:00:00,0,1988901
2748,2.63,3.5,2.8,1,2016-01-03 00:00:00,1,1988902
2749,4.33,3.75,1.91,0,2016-01-02 00:00:00,0,1988903
2750,7.0,4.2,1.55,1,2016-01-02 00:00:00,2,1988904
2751,2.4,3.4,3.2,0,2016-01-02 00:00:00,1,1988905
2752,3.2,3.25,2.5,1,2016-01-02 00:00:00,3,1988906
2753,1.75,4.0,5.0,2,2016-01-02 00:00:00,1,1988907
2754,2.8,3.2,2.8,1,2016-01-02 00:00:00,2,1988908
2755,2.05,3.5,4.0,0,2016-01-02 00:00:00,2,1988909
2756,2.45,3.25,3.2,0,2016-01-12 00:00:00,1,1988910
2757,4.0,3.6,2.0,3,2016-01-12 00:00:00,1,1988911
2758,5.25,3.6,1.8,4,2016-01-13 00:00:00,2,1988912
2759,2.6,3.4,2.88,3,2016-01-13 00:00:00,3,1988913
2760,9.0,4.5,1.44,2,2016-01-13 00:00:00,2,1988914
2761,6.0,4.75,1.53,0,2016-01-13 00:00:00,0,1988915
2762,1.8,3.7,5.0,3,2016-01-12 00:00:00,3,1988916
2763,4.33,3.5,1.95,0,2016-01-13 00:00:00,2,1988917
2764,4.2,3.3,2.05,1,2016-01-13 00:00:00,3,1988918
2765,5.25,3.8,1.75,1,2016-01-13 00:00:00,0,1988919
2766,2.2,3.4,3.6,1,2016-01-16 00:00:00,1,1988920
2767,4.5,3.6,1.91,0,2016-01-16 00:00:00,3,1988921
2768,4.75,3.75,1.83,3,2016-01-16 00:00:00,3,1988922
2769,3.5,3.25,2.3,1,2016-01-17 00:00:00,0,1988923
2770,8.5,5.25,1.4,0,2016-01-16 00:00:00,4,1988924
2771,3.0,3.4,2.5,1,2016-01-16 00:00:00,2,1988925
2772,5.5,3.75,1.73,0,2016-01-16 00:00:00,3,1988926
2773,1.95,3.6,4.33,0,2016-01-17 00:00:00,0,1988927
2774,3.4,3.25,2.38,0,2016-01-18 00:00:00,1,1988928
